CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Cluster_numeric
13786.0,366,1,230.39999999999998,3,3,3,333,1,1
13787.0,75,2,309.04,2,3,3,233,0,0
13790.0,3,1,348.8,1,3,3,133,0,0
13791.0,42,3,1047.68,2,3,2,232,0,0
13792.0,65,2,195.55,2,3,3,233,0,0
13798.0,0,63,36352.87,1,1,1,111,3,3
13799.0,116,2,688.86,3,3,2,332,0,0
13800.0,309,1,558.32,3,3,2,332,1,1
13801.0,66,1,324.8,2,3,3,233,0,0
13802.0,137,6,3906.27,3,1,1,311,0,0
13803.0,254,1,277.07,3,3,3,333,1,1
13804.0,30,7,2588.39,2,1,1,211,0,0
13805.0,51,2,924.6,2,3,2,232,0,0
13806.0,63,1,256.38,2,3,3,233,0,0
13807.0,366,1,112.6,3,3,3,333,1,1
13808.0,5,5,1747.66,1,2,1,121,0,0
13809.0,304,1,155.05,3,3,3,333,1,1
13810.0,28,4,899.51,2,2,2,222,0,0
13811.0,183,4,591.75,3,2,2,322,1,1
13812.0,41,3,539.0,2,3,2,232,0,0
13813.0,39,5,1353.41,2,2,1,221,0,0
13814.0,55,3,1562.12,2,3,1,231,0,0
13815.0,21,5,4014.91,1,2,1,121,0,0
13816.0,23,4,555.04,1,2,2,122,0,0
13817.0,28,2,382.98,2,3,2,232,0,0
13819.0,301,3,1140.35,3,3,1,331,1,1
13821.0,144,2,385.64,3,3,2,332,1,1
13822.0,5,2,632.0,1,3,2,132,0,0
13823.0,18,2,957.66,1,3,2,132,0,0
13824.0,32,5,1698.94,2,2,1,221,0,0
13826.0,157,2,174.65,3,3,3,333,1,1
13827.0,57,3,409.8,2,3,2,232,0,0
13828.0,21,1,209.49,1,3,3,133,0,0
13829.0,358,1,-102.0,3,3,3,333,1,1
13831.0,15,6,2198.45,1,1,1,111,0,0
13832.0,17,2,40.949999999999996,1,3,3,133,0,0
13833.0,158,1,383.85,3,3,2,332,1,1
13835.0,24,4,834.57,2,2,2,222,0,0
13837.0,211,2,266.59000000000003,3,3,3,333,1,1
13838.0,5,4,674.82,1,2,2,122,0,0
13841.0,252,1,85.0,3,3,3,333,1,1
13842.0,58,9,3385.62,2,1,1,211,0,0
13844.0,10,1,361.62,1,3,3,133,0,0
13845.0,64,1,312.98,2,3,3,233,0,0
13846.0,24,4,847.61,2,2,2,222,0,0
13848.0,91,3,1255.0,3,3,1,331,0,0
13849.0,51,2,1537.95,2,3,1,231,0,0
13850.0,87,2,1586.81,2,3,1,231,0,0
13851.0,95,3,2651.46,3,3,1,331,0,0
13853.0,8,2,1056.94,1,3,2,132,0,0
13854.0,8,29,8025.0199999999995,1,1,1,111,3,3
13856.0,168,5,363.4,3,2,3,323,1,1
13858.0,56,1,216.17,2,3,3,233,0,0
13859.0,325,1,201.16,3,3,3,333,1,1
13860.0,0,6,1240.0,1,1,1,111,0,0
13862.0,17,10,2187.31,1,1,1,111,0,0
13863.0,244,2,299.56,3,3,3,333,1,1
13865.0,57,4,501.56,2,2,2,222,0,0
13866.0,73,1,145.67000000000002,2,3,3,233,0,0
13867.0,30,3,1005.09,2,3,2,232,0,0
13868.0,6,2,3192.54,1,3,1,131,0,0
13869.0,122,4,3083.65,3,2,1,321,0,0
13870.0,1,10,2751.25,1,1,1,111,0,0
13871.0,22,14,6389.8,1,1,1,111,0,0
13873.0,119,4,381.7,3,2,2,322,0,0
13874.0,357,1,540.45,3,3,2,332,1,1
13875.0,53,5,1786.79,2,2,1,221,0,0
13876.0,63,1,122.7,2,3,3,233,0,0
13877.0,85,1,117.24,2,3,3,233,0,0
13878.0,54,1,1271.57,2,3,1,231,0,0
13880.0,20,13,3219.77,1,1,1,111,0,0
13881.0,3,22,16989.52,1,1,1,111,3,3
13882.0,2,6,1131.28,1,1,2,112,0,0
13883.0,0,9,2538.75,1,1,1,111,0,0
13884.0,6,6,781.3000000000001,1,1,2,112,0,0
13885.0,188,2,506.8,3,3,2,332,1,1
13886.0,70,1,243.56,2,3,3,233,0,0
13887.0,203,1,349.55,3,3,3,333,1,1
13888.0,119,2,595.67,3,3,2,332,0,0
13889.0,92,1,416.90000000000003,3,3,2,332,0,0
13890.0,0,14,1860.8600000000001,1,1,1,111,0,0
13892.0,26,4,632.97,2,2,2,222,0,0
13893.0,297,1,821.1,3,3,2,332,1,1
13894.0,21,5,535.97,1,2,2,122,0,0
13895.0,20,5,2588.12,1,2,1,121,0,0
13897.0,49,1,311.16,2,3,3,233,0,0
13898.0,325,1,155.93,3,3,3,333,1,1
13899.0,15,2,388.52,1,3,2,132,0,0
13900.0,182,3,740.95,3,3,2,332,1,1
13901.0,71,5,2867.2,2,2,1,221,0,0
13904.0,36,2,332.64,2,3,3,233,0,0
13908.0,79,5,2347.05,2,2,1,221,0,0
13911.0,56,9,2580.91,2,1,1,211,0,0
13914.0,3,3,613.95,1,3,2,132,0,0
13917.0,49,2,272.04,2,3,3,233,0,0
13918.0,49,2,1212.8400000000001,2,3,1,231,0,0
13919.0,52,3,350.15999999999997,2,3,3,233,0,0
13922.0,351,1,172.25,3,3,3,333,1,1
13923.0,53,1,351.13,2,3,3,233,0,0
13924.0,1,11,1682.08,1,1,1,111,0,0
13925.0,35,6,616.65,2,1,2,212,0,0
13926.0,22,1,223.85000000000002,1,3,3,133,0,0
13927.0,74,1,348.99,2,3,3,233,0,0
13928.0,10,4,464.57,1,2,2,122,0,0
13929.0,168,3,802.85,3,3,2,332,1,1
13930.0,57,2,337.34,2,3,3,233,0,0
13931.0,85,3,1230.93,2,3,1,231,0,0
13932.0,294,1,307.4,3,3,3,333,1,1
13933.0,108,2,608.7900000000001,3,3,2,332,0,0
13934.0,263,1,922.1,3,3,2,332,1,1
13936.0,170,2,361.28,3,3,3,333,1,1
13937.0,168,1,158.85,3,3,3,333,1,1
13938.0,34,1,71.66,2,3,3,233,0,0
13939.0,22,4,556.75,1,2,2,122,0,0
13940.0,16,4,839.14,1,2,2,122,0,0
13941.0,21,7,4912.41,1,1,1,111,0,0
13946.0,78,3,561.5699999999999,2,3,2,232,0,0
13947.0,64,1,90.6,2,3,3,233,0,0
13948.0,360,1,102.0,3,3,3,333,1,1
13949.0,2,6,2427.32,1,1,1,111,0,0
13950.0,10,5,728.56,1,2,2,122,0,0
13951.0,175,3,674.45,3,3,2,332,1,1
13952.0,210,3,3246.091,3,3,1,331,1,1
13953.0,6,7,3515.68,1,1,1,111,0,0
13954.0,1,3,378.59,1,3,2,132,0,0
13955.0,153,2,322.96,3,3,3,333,1,1
13956.0,4,5,1019.27,1,2,2,122,0,0
13958.0,371,1,-102.45,3,3,3,333,1,1
13959.0,78,3,594.04,2,3,2,232,0,0
13960.0,20,2,230.22,1,3,3,133,0,0
13962.0,21,2,169.55,1,3,3,133,0,0
13963.0,307,4,664.54,3,2,2,322,1,1
13967.0,145,1,80.7,3,3,3,333,1,1
13969.0,6,20,8956.92,1,1,1,111,0,0
13971.0,8,11,2702.2200000000003,1,1,1,111,0,0
13972.0,70,2,190.25,2,3,3,233,0,0
13973.0,286,1,264.7,3,3,3,333,1,1
13974.0,48,1,413.59000000000003,2,3,2,232,0,0
13975.0,30,7,2438.19,2,1,1,211,0,0
13976.0,206,1,357.98,3,3,3,333,1,1
13978.0,14,2,196.79000000000002,1,3,3,133,0,0
13979.0,72,1,869.87,2,3,2,232,0,0
13980.0,59,1,200.14,2,3,3,233,0,0
13982.0,38,5,1861.11,2,2,1,221,0,0
13983.0,29,13,2590.46,2,1,1,211,0,0
13984.0,26,6,488.03,2,1,2,212,0,0
13985.0,3,16,7024.53,1,1,1,111,0,0
13986.0,16,1,320.46,1,3,3,133,0,0
13988.0,19,9,4098.8,1,1,1,111,0,0
13989.0,65,2,1266.08,2,3,1,231,0,0
13990.0,212,1,311.3,3,3,3,333,1,1
13991.0,11,7,847.54,1,1,2,112,0,0
13992.0,29,1,76.8,2,3,3,233,0,0
13993.0,31,12,3409.66,2,1,1,211,0,0
13994.0,3,6,2274.14,1,1,1,111,0,0
13995.0,14,6,1383.49,1,1,1,111,0,0
13999.0,9,15,3865.26,1,1,1,111,0,0
14000.0,205,2,633.71,3,3,2,332,1,1
14001.0,45,4,2030.3300000000002,2,2,1,221,0,0
14002.0,133,2,529.73,3,3,2,332,0,0
14004.0,42,7,4582.64,2,1,1,211,0,0
14005.0,9,5,2874.72,1,2,1,121,0,0
14006.0,115,3,962.19,3,3,2,332,0,0
14009.0,197,3,685.9300000000001,3,3,2,332,1,1
14012.0,277,1,328.8,3,3,3,333,1,1
14013.0,109,3,473.02,3,3,2,332,0,0
14014.0,76,1,505.18,2,3,2,232,0,0
14015.0,52,1,917.34,2,3,2,232,0,0
14016.0,153,5,4328.46,3,2,1,321,1,1
14019.0,46,4,1398.96,2,2,1,221,0,0
14020.0,16,2,642.8,1,3,2,132,0,0
14021.0,154,3,631.9,3,3,2,332,1,1
14022.0,224,1,440.0,3,3,2,332,1,1
14023.0,6,2,584.07,1,3,2,132,0,0
14024.0,121,2,327.7,3,3,3,333,0,0
14027.0,60,1,104.82,2,3,3,233,0,0
14029.0,62,2,467.66,2,3,2,232,0,0
14030.0,17,8,2358.84,1,1,1,111,0,0
14031.0,6,23,14634.640000000001,1,1,1,111,3,3
14032.0,1,18,2929.84,1,1,1,111,0,0
14034.0,21,4,509.09,1,2,2,122,0,0
14035.0,28,5,1428.02,2,2,1,221,0,0
14036.0,284,1,626.65,3,3,2,332,1,1
14037.0,175,2,147.20000000000002,3,3,3,333,1,1
14038.0,77,4,1554.48,2,2,1,221,0,0
14039.0,32,1,152.2,2,3,3,233,0,0
14040.0,40,15,3487.59,2,1,1,211,0,0
14041.0,265,1,141.41,3,3,3,333,1,1
14044.0,26,4,646.42,2,2,2,222,0,0
14045.0,108,4,1659.75,3,2,1,321,0,0
14046.0,283,1,154.99,3,3,3,333,1,1
14047.0,8,7,1290.01,1,1,1,111,0,0
14048.0,276,2,375.13,3,3,2,332,1,1
14049.0,16,6,5536.15,1,1,1,111,0,0
14050.0,31,2,746.36,2,3,2,232,0,0
14051.0,0,26,15477.34,1,1,1,111,3,3
14052.0,19,1,225.36,1,3,3,133,0,0
14053.0,123,2,260.25,3,3,3,333,0,0
14054.0,64,1,92.46,2,3,3,233,0,0
14055.0,105,1,725.6400000000001,3,3,2,332,0,0
14056.0,0,29,8062.46,1,1,1,111,3,3
14057.0,23,18,6141.099999999999,1,1,1,111,0,0
14059.0,266,1,183.6,3,3,3,333,1,1
14060.0,4,20,6135.38,1,1,1,111,0,0
14062.0,9,12,10464.85,1,1,1,111,0,0
14064.0,28,7,1168.92,2,1,1,211,0,0
14066.0,266,1,152.55,3,3,3,333,1,1
14067.0,63,2,374.7,2,3,2,232,0,0
14068.0,319,1,265.85,3,3,3,333,1,1
14071.0,3,9,1306.16,1,1,1,111,0,0
14073.0,20,2,139.54,1,3,3,133,0,0
14075.0,4,3,942.26,1,3,2,132,0,0
14076.0,128,1,118.67,3,3,3,333,0,0
14077.0,40,5,499.41999999999996,2,2,2,222,0,0
14078.0,101,6,1049.37,3,1,2,312,0,0
14079.0,124,1,375.1,3,3,2,332,0,0
14080.0,32,1,45.599999999999994,2,3,3,233,0,0
14081.0,266,4,891.77,3,2,2,322,1,1
14082.0,364,1,182.25,3,3,3,333,1,1
14083.0,3,9,1002.9,1,1,2,112,0,0
14085.0,1,19,4408.54,1,1,1,111,0,0
14087.0,2,2,178.72,1,3,3,133,0,0
14088.0,9,14,50415.49,1,1,1,111,3,3
14089.0,56,1,158.75,2,3,3,233,0,0
14090.0,324,1,76.32000000000001,3,3,3,333,1,1
14092.0,7,17,4063.1,1,1,1,111,0,0
14093.0,11,1,433.86,1,3,2,132,0,0
14096.0,3,34,57120.909999999996,1,1,1,111,3,3
14098.0,36,1,147.35,2,3,3,233,0,0
14099.0,15,12,3092.9700000000003,1,1,1,111,0,0
14100.0,137,1,191.95000000000002,3,3,3,333,0,0
14101.0,73,6,5976.79,2,1,1,211,0,0
14102.0,4,8,1060.33,1,1,2,112,0,0
14104.0,154,2,216.20999999999998,3,3,3,333,1,1
14105.0,84,2,1260.33,2,3,1,231,0,0
14107.0,51,8,2688.48,2,1,1,211,0,0
14108.0,30,3,594.16,2,3,2,232,0,0
14109.0,22,2,80.2,1,3,3,133,0,0
14110.0,3,13,5669.65,1,1,1,111,0,0
14111.0,13,5,688.6,1,2,2,122,0,0
14112.0,22,12,2774.17,1,1,1,111,0,0
14113.0,3,8,1377.92,1,1,1,111,0,0
14114.0,273,2,386.53,3,3,2,332,1,1
14116.0,19,5,1382.74,1,2,1,121,0,0
14117.0,143,1,90.0,3,3,3,333,1,1
14119.0,353,1,-19.9,3,3,3,333,1,1
14121.0,3,6,2740.3,1,1,1,111,0,0
14124.0,83,1,419.58000000000004,2,3,2,232,0,0
14125.0,10,3,2720.63,1,3,1,131,0,0
14126.0,7,4,643.6300000000001,1,2,2,122,0,0
14127.0,122,3,709.71,3,3,2,332,0,0
14128.0,60,2,637.5,2,3,2,232,0,0
14129.0,1,5,1123.8600000000001,1,2,2,122,0,0
14130.0,318,1,480.91,3,3,2,332,1,1
14132.0,1,12,3580.13,1,1,1,111,0,0
14133.0,129,5,590.3399999999999,3,2,2,322,0,0
14135.0,1,15,4690.31,1,1,1,111,0,0
14138.0,1,2,965.8800000000001,1,3,2,132,0,0
14139.0,45,1,415.82,2,3,2,232,0,0
14140.0,3,3,920.05,1,3,2,132,0,0
14141.0,2,6,879.0300000000001,1,1,2,112,0,0
14142.0,372,1,311.81,3,3,3,333,1,1
14143.0,133,1,115.8,3,3,3,333,0,0
14145.0,46,5,3148.2,2,2,1,221,0,0
14146.0,8,6,2949.57,1,1,1,111,0,0
14147.0,48,3,468.4,2,3,2,232,0,0
14148.0,233,1,157.2,3,3,3,333,1,1
14149.0,212,3,259.43,3,3,3,333,1,1
14150.0,35,2,658.64,2,3,2,232,0,0
14152.0,74,3,611.09,2,3,2,232,0,0
14154.0,238,2,1345.62,3,3,1,331,1,1
14155.0,265,1,118.75,3,3,3,333,1,1
14156.0,9,66,113214.59,1,1,1,111,2,2
14157.0,19,3,392.44,1,3,2,132,0,0
14158.0,39,1,507.66,2,3,2,232,0,0
14159.0,19,14,4615.64,1,1,1,111,0,0
14161.0,215,3,1097.6200000000001,3,3,2,332,1,1
14162.0,173,2,289.36,3,3,3,333,1,1
14163.0,86,4,2445.91,2,2,1,221,0,0
14164.0,70,2,1631.77,2,3,1,231,0,0
14165.0,275,1,120.44,3,3,3,333,1,1
14167.0,38,4,562.59,2,2,2,222,0,0
14171.0,97,1,363.79,3,3,3,333,0,0
14173.0,10,4,450.84,1,2,2,122,0,0
14174.0,32,1,134.46,2,3,3,233,0,0
14175.0,50,7,3108.06,2,1,1,211,0,0
14176.0,296,5,574.0,3,2,2,322,1,1
14177.0,84,5,544.51,2,2,2,222,0,0
14178.0,8,7,1600.26,1,1,1,111,0,0
14179.0,40,2,701.57,2,3,2,232,0,0
14180.0,10,31,4640.77,1,1,1,111,3,3
14184.0,66,1,452.89,2,3,2,232,0,0
14185.0,330,1,197.65,3,3,3,333,1,1
14188.0,8,10,2018.91,1,1,1,111,0,0
14189.0,1,24,4604.31,1,1,1,111,0,0
14191.0,1,14,4660.01,1,1,1,111,0,0
14193.0,67,2,853.39,2,3,2,232,0,0
14194.0,4,32,11216.75,1,1,1,111,3,3
14195.0,201,3,962.7,3,3,2,332,1,1
14196.0,106,1,335.52,3,3,3,333,0,0
14198.0,3,7,663.5,1,1,2,112,0,0
14199.0,217,1,185.39999999999998,3,3,3,333,1,1
14201.0,59,9,688.04,2,1,2,212,0,0
14204.0,1,1,150.61,1,3,3,133,0,0
14205.0,10,4,218.78,1,2,3,123,0,0
14206.0,238,2,308.26,3,3,3,333,1,1
14208.0,94,1,151.74,3,3,3,333,0,0
14209.0,10,7,2067.13,1,1,1,111,0,0
14210.0,90,7,1900.89,3,1,1,311,0,0
14211.0,52,13,2208.3,2,1,1,211,0,0
14212.0,89,1,1070.48,2,3,2,232,0,0
14213.0,371,1,-1192.2,3,3,3,333,1,1
14214.0,30,7,1000.23,2,1,2,212,0,0
14215.0,11,7,1777.92,1,1,1,111,0,0
14216.0,2,4,1839.3,1,2,1,121,0,0
14217.0,1,24,1925.3600000000001,1,1,1,111,0,0
14218.0,42,1,169.48000000000002,2,3,3,233,0,0
14219.0,3,1,89.94,1,3,3,133,0,0
14220.0,246,2,632.4,3,3,2,332,1,1
14221.0,41,10,3427.85,2,1,1,211,0,0
14222.0,176,1,683.17,3,3,2,332,1,1
14223.0,91,4,975.23,3,2,2,322,0,0
14224.0,109,4,1009.73,3,2,2,322,0,0
14226.0,28,7,2184.2400000000002,2,1,1,211,0,0
14227.0,25,15,3315.71,2,1,1,211,0,0
14229.0,51,5,1450.6,2,2,1,221,0,0
14231.0,178,5,822.0600000000001,3,2,2,322,1,1
14232.0,31,8,2043.93,2,1,1,211,0,0
14233.0,43,5,1447.51,2,2,1,221,0,0
14234.0,21,4,754.12,1,2,2,122,0,0
14235.0,9,6,3093.86,1,1,1,111,0,0
14236.0,80,2,490.86,2,3,2,232,0,0
14237.0,372,1,161.0,3,3,3,333,1,1
14238.0,325,1,146.85,3,3,3,333,1,1
14239.0,42,13,2323.5,2,1,1,211,0,0
14240.0,29,2,890.34,2,3,2,232,0,0
14241.0,183,1,213.70000000000002,3,3,3,333,1,1
14242.0,234,2,280.55,3,3,3,333,1,1
14243.0,8,14,2535.88,1,1,1,111,0,0
14245.0,175,5,1677.48,3,2,1,321,1,1
14246.0,110,3,1474.06,3,3,1,331,0,0
14247.0,277,1,136.76999999999998,3,3,3,333,1,1
14248.0,317,1,302.58,3,3,3,333,1,1
14250.0,6,3,1904.05,1,3,1,131,0,0
14251.0,1,5,2879.7000000000003,1,2,1,121,0,0
14256.0,253,3,935.0600000000001,3,3,2,332,1,1
14257.0,50,6,3087.27,2,1,1,211,0,0
14258.0,8,10,12650.08,1,1,1,111,0,0
14259.0,141,1,120.0,3,3,3,333,1,1
14261.0,50,2,1163.45,2,3,1,231,0,0
14262.0,7,8,2618.23,1,1,1,111,0,0
14264.0,154,3,319.47,3,3,3,333,1,1
14265.0,108,2,530.18,3,3,2,332,0,0
14267.0,150,7,1279.09,3,1,1,311,0,0
14270.0,331,1,492.65000000000003,3,3,2,332,1,1
14271.0,225,1,112.32,3,3,3,333,1,1
14272.0,73,2,437.96,2,3,2,232,0,0
14273.0,50,4,559.97,2,2,2,222,0,0
14276.0,87,5,1019.39,2,2,2,222,0,0
14277.0,14,4,3928.8,1,2,1,121,0,0
14280.0,196,1,134.04,3,3,3,333,1,1
14282.0,2,15,3701.44,1,1,1,111,0,0
14284.0,30,3,578.45,2,3,2,232,0,0
14285.0,20,4,1910.01,1,2,1,121,0,0
14286.0,23,5,4595.81,1,2,1,121,0,0
14287.0,7,4,151.23000000000002,1,2,3,123,0,0
14288.0,211,2,413.85,3,3,2,332,1,1
14289.0,8,6,911.26,1,1,2,112,0,0
14290.0,10,6,2307.4500000000003,1,1,1,111,0,0
14291.0,1,12,3873.3,1,1,1,111,0,0
14292.0,7,14,4819.33,1,1,1,111,0,0
14293.0,2,4,1046.56,1,2,2,122,0,0
14295.0,39,2,154.70000000000002,2,3,3,233,0,0
14297.0,17,6,1284.06,1,1,1,111,0,0
14298.0,2,45,50862.44,1,1,1,111,3,3
14299.0,7,18,2855.35,1,1,1,111,0,0
14300.0,18,1,43.2,1,3,3,133,0,0
14301.0,107,2,632.04,3,3,2,332,0,0
14304.0,222,2,197.1,3,3,3,333,1,1
14305.0,70,5,1803.76,2,2,1,221,0,0
14306.0,50,3,2083.42,2,3,1,231,0,0
14307.0,88,6,2995.72,2,1,1,211,0,0
14309.0,7,10,2319.68,1,1,1,111,0,0
14311.0,224,2,229.71,3,3,3,333,1,1
14312.0,46,6,1611.59,2,1,1,211,0,0
14314.0,106,1,120.0,3,3,3,333,0,0
14315.0,20,7,2456.98,1,1,1,111,0,0
14317.0,64,1,508.58000000000004,2,3,2,232,0,0
14320.0,206,3,343.11,3,3,3,333,1,1
14321.0,10,5,1530.75,1,2,1,121,0,0
14323.0,114,4,574.26,3,2,2,322,0,0
14326.0,234,2,166.85,3,3,3,333,1,1
14327.0,162,1,311.65,3,3,3,333,1,1
14329.0,8,14,4889.14,1,1,1,111,0,0
14331.0,123,2,462.65999999999997,3,3,2,332,0,0
14332.0,22,3,840.21,1,3,2,132,0,0
14333.0,63,2,351.45,2,3,3,233,0,0
14334.0,16,9,2539.46,1,1,1,111,0,0
14335.0,15,2,454.86,1,3,2,132,0,0
14336.0,16,4,1614.91,1,2,1,121,0,0
14338.0,157,4,554.22,3,2,2,322,1,1
14339.0,234,4,289.90999999999997,3,2,3,323,1,1
14340.0,218,1,134.7,3,3,3,333,1,1
14341.0,44,9,2151.08,2,1,1,211,0,0
14342.0,20,6,607.71,1,1,2,112,0,0
14344.0,126,8,889.9300000000001,3,1,2,312,0,0
14345.0,38,1,108.97999999999999,2,3,3,233,0,0
14346.0,120,2,1021.58,3,3,2,332,0,0
14348.0,259,1,409.57,3,3,2,332,1,1
14349.0,9,1,133.5,1,3,3,133,0,0
14350.0,270,2,258.7,3,3,3,333,1,1
14351.0,164,1,51.0,3,3,3,333,1,1
14352.0,156,4,1078.96,3,2,2,322,1,1
14353.0,214,1,90.6,3,3,3,333,1,1
14354.0,5,2,163.62,1,3,3,133,0,0
14355.0,365,1,174.4,3,3,3,333,1,1
14356.0,59,4,666.9399999999999,2,2,2,222,0,0
14357.0,42,1,225.12,2,3,3,233,0,0
14359.0,18,6,882.58,1,1,2,112,0,0
14360.0,31,4,2118.03,2,2,1,221,0,0
14362.0,21,1,151.5,1,3,3,133,0,0
14364.0,108,8,3717.35,3,1,1,311,0,0
14367.0,7,19,9134.12,1,1,1,111,0,0
14368.0,319,1,155.0,3,3,3,333,1,1
14371.0,294,1,100.5,3,3,3,333,1,1
14373.0,357,1,76.55,3,3,3,333,1,1
14375.0,184,1,235.56,3,3,3,333,1,1
14377.0,190,2,617.05,3,3,2,332,1,1
14379.0,43,2,348.1,2,3,3,233,0,0
14381.0,51,1,202.68,2,3,3,233,0,0
14382.0,25,1,615.49,2,3,2,232,0,0
14383.0,37,3,1247.69,2,3,1,231,0,0
14385.0,8,3,202.11,1,3,3,133,0,0
14386.0,296,1,142.4,3,3,3,333,1,1
14387.0,32,3,1727.6,2,3,1,231,0,0
14388.0,8,10,3172.04,1,1,1,111,0,0
14389.0,8,5,999.72,1,2,2,122,0,0
14390.0,9,13,4582.22,1,1,1,111,0,0
14393.0,217,1,67.95,3,3,3,333,1,1
14395.0,1,12,3444.11,1,1,1,111,0,0
14396.0,64,2,487.99,2,3,2,232,0,0
14397.0,0,23,2556.68,1,1,1,111,0,0
14400.0,140,2,559.7,3,3,2,332,0,0
14401.0,3,14,4039.98,1,1,1,111,0,0
14403.0,129,5,1426.31,3,2,1,321,0,0
14404.0,33,7,1409.72,2,1,1,211,0,0
14406.0,118,1,156.75,3,3,3,333,0,0
14407.0,106,9,2111.08,3,1,1,311,0,0
14408.0,10,7,2599.03,1,1,1,111,0,0
14409.0,70,7,1908.25,2,1,1,211,0,0
14410.0,15,15,573.45,1,1,2,112,0,0
14411.0,310,1,1063.0,3,3,2,332,1,1
14412.0,34,3,761.3299999999999,2,3,2,232,0,0
14413.0,361,1,121.05,3,3,3,333,1,1
14414.0,91,8,1485.1299999999999,3,1,1,311,0,0
14415.0,0,18,5766.85,1,1,1,111,0,0
14416.0,21,2,490.22,1,3,2,132,0,0
14418.0,3,3,1937.25,1,3,1,131,0,0
14419.0,10,6,1051.79,1,1,2,112,0,0
14420.0,84,2,385.87,2,3,2,232,0,0
14421.0,56,2,813.11,2,3,2,232,0,0
14422.0,0,6,4263.64,1,1,1,111,0,0
14423.0,217,1,265.2,3,3,3,333,1,1
14424.0,17,1,322.08,1,3,3,133,0,0
14426.0,18,16,3918.9,1,1,1,111,0,0
14427.0,49,2,363.34000000000003,2,3,3,233,0,0
14428.0,6,7,1209.3700000000001,1,1,1,111,0,0
14431.0,298,2,423.26,3,3,2,332,1,1
14432.0,9,6,2248.5,1,1,1,111,0,0
14434.0,21,6,1372.8,1,1,1,111,0,0
14436.0,98,1,89.06,3,3,3,333,0,0
14437.0,142,2,-43.400000000000006,3,3,3,333,1,1
14438.0,305,1,131.9,3,3,3,333,1,1
14439.0,319,1,2661.24,3,3,1,331,1,1
14440.0,7,5,2357.6800000000003,1,2,1,121,0,0
14441.0,0,10,1545.14,1,1,1,111,0,0
14442.0,1,5,1544.62,1,2,1,121,0,0
14443.0,53,7,1400.88,2,1,1,211,0,0
14446.0,0,4,1010.35,1,2,2,122,0,0
14447.0,18,5,1163.23,1,2,1,121,0,0
14448.0,8,2,375.35,1,3,2,132,0,0
14449.0,18,4,885.8,1,2,2,122,0,0
14450.0,180,3,483.25,3,3,2,332,1,1
14451.0,59,2,643.9,2,3,2,232,0,0
14452.0,10,2,259.05,1,3,3,133,0,0
14453.0,189,1,119.93,3,3,3,333,1,1
14456.0,4,14,3002.5099999999998,1,1,1,111,0,0
14457.0,310,1,113.64,3,3,3,333,1,1
14459.0,154,1,1837.92,3,3,1,331,1,1
14460.0,109,4,383.34,3,2,2,322,0,0
14461.0,147,3,2103.06,3,3,1,331,1,1
14462.0,63,15,1942.45,2,1,1,211,0,0
14463.0,97,3,529.62,3,3,2,332,0,0
14465.0,246,3,1038.44,3,3,2,332,1,1
14466.0,28,7,2272.4,2,1,1,211,0,0
14467.0,17,4,596.26,1,2,2,122,0,0
14470.0,11,2,461.19,1,3,2,132,0,0
14472.0,103,8,1852.67,3,1,1,311,0,0
14473.0,73,2,234.34000000000003,2,3,3,233,0,0
14474.0,42,2,537.71,2,3,2,232,0,0
14475.0,71,6,799.82,2,1,2,212,0,0
14476.0,256,1,193.0,3,3,3,333,1,1
14477.0,19,5,1307.81,1,2,1,121,0,0
14479.0,253,2,316.25,3,3,3,333,1,1
14480.0,10,1,279.05,1,3,3,133,0,0
14481.0,164,2,636.51,3,3,2,332,1,1
14482.0,17,6,2022.81,1,1,1,111,0,0
14483.0,149,2,129.2,3,3,3,333,1,1
14484.0,49,1,321.92,2,3,3,233,0,0
14485.0,38,1,162.8,2,3,3,233,0,0
14487.0,26,7,1152.73,2,1,1,211,0,0
14488.0,50,2,1047.43,2,3,2,232,0,0
14489.0,206,1,463.38,3,3,2,332,1,1
14491.0,174,2,340.93,3,3,3,333,1,1
14493.0,6,7,2362.84,1,1,1,111,0,0
14494.0,25,1,139.56,2,3,3,233,0,0
14495.0,50,2,123.8,2,3,3,233,0,0
14496.0,311,2,538.8100000000001,3,3,2,332,1,1
14497.0,300,2,457.47,3,3,2,332,1,1
14498.0,42,5,1957.32,2,2,1,221,0,0
14499.0,25,3,808.44,2,3,2,232,0,0
14500.0,87,3,356.85,2,3,3,233,0,0
14501.0,63,3,190.31,2,3,3,233,0,0
14502.0,19,14,2310.18,1,1,1,111,0,0
14503.0,2,6,3543.26,1,1,1,111,0,0
14504.0,46,4,673.26,2,2,2,222,0,0
14505.0,16,11,5772.49,1,1,1,111,0,0
14506.0,16,5,1960.65,1,2,1,121,0,0
14507.0,23,7,1352.88,1,1,1,111,0,0
14508.0,21,2,268.05,1,3,3,133,0,0
14511.0,10,6,1267.4099999999999,1,1,1,111,0,0
14512.0,187,2,275.28,3,3,3,333,1,1
14513.0,100,4,438.49,3,2,2,322,0,0
14514.0,60,3,990.2,2,3,2,232,0,0
14515.0,17,6,2076.89,1,1,1,111,0,0
14517.0,32,2,330.45,2,3,3,233,0,0
14518.0,63,1,174.37,2,3,3,233,0,0
14520.0,1,2,270.6,1,3,3,133,0,0
